cus_id,cus_num,cus_last_name,cus_first_name,cus_add_num,cus_address,cus_city,state_id,cus_zip,cus_phone,cus_join_date,cus_app_cd,cus_app_num
2058,Rid97214,Ridgley,Alister,35099,Emerald Quail Passage, Oak Knoll,3,34384,4034996133,2006-12-18,3,OPC86327151
2059,Smi95786,Smith,Adam,81514,Hidden Isle, Holiday Park,22,560,9112542315,2016-01-13,7,OPC88054123
2060,Goo39107,Goode,Erin,15228,Grey, Montello,18,38952,4175860562,2006-07-06,5,OPC80191856
2061,Bar9417,Barrister,Mads,93677,Washington, Fomer,12,74368,3854175142,2006-07-22,6,OPC83904245
2062,Fre55205,French,Manuel,98392, Jagged Horse Extension, Bayless,26,11058,9421408245,2008-03-30,3,OPC79018250
2063,Man12854,Manning,Sarah,91164,Rimer, New Stuyarok,29,73241,9885839588,2005-12-11,7,OPC83680063
2064,Tan31007,Tankersly,Moritz,56255, Velvet End, Walnut Hill,15,18091,1751631238,2008-03-21,6,OPC79452882
2065,Smi84663,Smith,Valerie,36189, Clear Beacon Hollow, Casa De Piedra,20,54846,777423267,2015-02-21,7,OPC79074872
2066,Rey52766,Reynolds,Thomas,94983,College, Ten Mile,3,73333,2948507598,2017-06-12,6,OPC79440965
2067,Fre34478,French,Airn,583,Carbon Hill-Buchtel, Mcarthur Estates,13,4575,7508125304,2009-02-28,7,OPC87700287
2068,Wil67835,Williamson,Margo,54129,Crystal Cove, Bayless,22,21372,273998621,2013-03-29,7,OPC82787553
2069,Ric67757,Rice,Aaron,70289, Old Cloud Orchard, Clintondale,6,55482,1817501532,2004-12-23,1,OPC79467362
2070,Pre58582,Presten,Lee,9432, Misty Lagoon Bay, Tiptop,7,18930,1501929210,2013-06-06,2,OPC83115904
2071,Aco7213,Acosta,Mike,68056, Silver Dale Jetty, La Junta,13,56599,4988134994,2004-12-02,3,OPC87837963
2072,Rio83463,Riochardson,Leah,59813,Wishing Manor, Richmond,8,3989,969064004,2005-06-11,5,OPC81671817
2073,She92866,Sherman,Corey,1527, Crystal Spring Corners, New Stuyarok,15,48828,170853798,2007-10-01,4,OPC80594637
2074,Jac80930,Jackson,Jack,60379,East Garrison, Longview Heights,10,51319,2212752672,2004-11-30,2,OPC78541587
2075,Joh27430,Johnasen,Mindy,46459,Merry Key, Bradburys,18,46902,2351841239,2012-04-30,5,OPC85144752
2076,Sei83974,Seiler,Taylor,88260, Burning Bank, Crystal Lake,23,13875,2372596609,2014-06-23,7,OPC78324888
2077,Man72707,Manchester,Carl,6298, Heather Robin Mews, Bradburys,30,96129,7088757841,2016-07-07,5,OPC78816550
2078,Har47332,Hart,Leah,5454,Old Pond Lookout, Mcarthur Estates,24,25412,1027787189,2002-03-19,5,OPC85744496
2079,App54183,Applewood,Mike,41312,Seaman, Fomer,26,40420,2166182040,2006-10-24,4,OPC80574018
2080,Say62620,Saylor,Mike,1093, Indian Anchor Link, Walnut Hill,27,72390,6933419694,2012-06-20,2,OPC85635480
2081,Gar41916,Garcia,Piper,94256,Amber Dale Diversion, North Star,24,81099,7521270406,2013-12-17,5,OPC79637056
2082,Dic2782,Dickerson,Summer,10078, Umber Shadow Ledge, Holiday Park,18,95200,2807823760,2018-04-28,5,OPC84214749
2083,Wil99548,Willis,Piper,45082, Dusty Fox Road, Norton Shores,7,72416,2065146844,2011-03-07,5,OPC78707194
2084,Con21478,Conley,Noel,89397,Grand Crest, Hitt,7,6933,2023174977,2008-05-26,5,OPC79471663
2085,Smi94873,Smith,Eric,85040,Lazy Green, Longview Heights,10,90722,7891580425,2015-09-10,6,OPC85074072
2086,Jim26075,Jiminez,Jonathon,22804,Stan Sleuter, Tiptop,19,98066,9812864107,2012-03-16,5,OPC80371010
2087,Aar48716,Aaronson,Piper,42427,Velvet Blossom Mall , La Junta,11,39389,1886720256,2018-05-23,1,OPC83659151
2088,Dew91339,Dewey,Jonathon,63259,Noble Carrefour, Deardorffs Mill,8,84895,3865500024,2002-05-03,6,OPC81060680
2089,Etz12059,Etzler,Manuel,10460,Jagged Branch Mews, Richmond,4,96714,7493888175,2004-04-05,4,OPC79035019
2090,Pet81294,Peters,Moritz,44998, Wishing Goose Townline, Walnut Hill,7,24909,7525684951,2013-04-05,7,OPC83652858
2091,Rob67074,Roberts,Abigail,79323,Pleasant Loop, Holiday Park,12,93593,1454075,2006-11-02,3,OPC78539194
2092,Tho58420,Thomason,Timothy,5377, Quiet Brook Cape, Ditchley,17,48725,5794698961,2002-04-08,1,OPC81289983
2093,Boo18107,Booker,Tristan,30618,Rustic Grove Orchard, Winthrop Beach,9,76659,7359221083,2001-10-28,1,OPC84369507
2094,Del4421,Delacruz,Maggs,9641, Little Gate Plaza, Arispe,21,16518,2109683137,2007-03-15,1,OPC79863030
2095,San25757,Sanchez,Manuel,22951, Golden Glade, Kidville,9,4372,9570549607,2017-06-28,3,OPC87953464
2096,Tho1169,Thomason,Moritz,37690, Misty Lagoon Bay, Bissell,4,75315,9619293065,2003-12-19,2,OPC80551279
2097,Gar93632,Garcia,Tristan,78680, Umber Shadow Ledge, Ditchley,4,87631,4636172835,2002-07-22,4,OPC86206054
2098,Smi19732,Smith-Warren,Piper,14075,Round Nook, New York,13,30934,7648865840,2010-10-10,3,OPC78805527
2099,Ell13758,Ellis,Jack,90090, Wishing Goose Townline, Oak Knoll,30,11956,2401179145,2012-07-28,6,OPC85880640
2100,Ban78086,Bangeson,Joshua,96558,Blackhawk, Meadowbrook Valley,7,47491,9936919913,2019-05-09,4,OPC86783668
2101,Man87216,Manning,Leah,847,Cozy Prairie Hill, Meadowbrook Valley,26,24307,9506361525,2001-04-01,5,OPC81056147
2102,Dew20362,Dewey,Miguel,3081,Golden Glen, Comite,28,68188,9740499538,2008-11-11,2,OPC79700142
2103,Jac99104,Jackson,Tristan,35464, Hazy Willow Grove, Union Hill,18,74051,2554551061,2014-04-08,6,OPC86970625
2104,Wil52631,Williamson,Harper,1488,Red Via, New York,5,35144,8769420416,2010-11-07,6,OPC82359522
2105,Tan54664,Tankersly,Alister,50325, Wishing Goose Townline, Norton Shores,2,14361,3689644824,2004-11-26,5,OPC79136853
2106,Jam19937,Jamieson,Joshua,67505,Red Via, Arispe,22,36148,7403012176,2006-04-24,6,OPC84691906
2107,Arc56109,Archibald,Thomas,20430,Golden Glen, Ten Mile,5,3648,8842515288,2014-07-02,7,OPC83696468
2108,Del91365,Deleon,Tristan,4398,Sycamore, Walnut Hill,1,74108,584544340,2005-01-26,7,OPC83618264
2109,She29004,Sherman,Albert,10401, Silver Dale Jetty, Klagetoh,26,86073,6577770639,2010-10-27,4,OPC81479107
2110,Daw88542,Dawson,Aaron,23060,Hazy Road, Union Beach,12,15816,7885715115,2001-10-18,6,OPC86189192
2111,Coo52309,Cooper,Jonathon,77058, Lazy Key, Langley,16,60487,7052674135,2008-07-25,3,OPC80780257
2112,Ban10797,Banks,Lee,4906,Washington, Ten Mile,28,87190,7421557155,2008-06-07,1,OPC78440602
2113,Aco65901,Acosta,Noel,65661,Heather Wynd, Richmond,27,55412,2971966480,2005-01-10,2,OPC83115720
2114,Cal80657,Calahan,Timothy,16035,Madison, Richmond,28,79050,7585944496,2008-09-18,4,OPC84211767
2115,Pre43886,Presten,Taylor,43627, Heather Robin Mews, Richmond,15,12899,7639279685,2002-10-23,5,OPC80517748
2116,Rio82945,Riochardson,Moritz,69571,Lost Path, Casa De Piedra,20,7751,2294013799,2001-04-04,3,OPC80052303
2117,Tan70793,Tankersly,Manuel,23510,Amber Dale Diversion, Fulmor,8,19224,1815688311,2008-09-22,2,OPC87350161
2118,Jon89243,Jones,Blain,48981,Fulton, Clintondale,26,28771,6435655901,2016-11-23,5,OPC82646374
2119,Pre21463,Presten,Mindy,94612, Little Gate Plaza, Youngstown,12,10449,3182508057,2009-02-13,6,OPC81803795
2120,Ban39692,Bangeson,Blain,59115, Dusty Fox Road, Clintondale,14,62653,7586417077,2010-01-11,4,OPC84066661
2121,Cal84016,Calahan,Carl,13325,Fallen Berry Moor, Arispe,5,52566,8978384267,2004-01-26,5,OPC83569678
2122,Har55440,Hart,Piper,98065,Blue Terrace, Kwikpak,30,84159,6563048838,2019-04-05,2,OPC78809915
2123,Bar25605,Barrister,Miguel,62496,Stadium, Fulmor,2,53514,3526488366,2016-07-30,3,OPC83227176
2124,Jon65752,Jones,Piper,55689,Adams, Kidville,28,80502,406318705,2010-06-14,3,OPC79964149
2125,Har23966,Harper,Erin,53200, Dewy Campus, Norton Shores,30,92764,1604680635,2007-08-02,6,OPC85965913
2126,Del47570,Delapena,Noel,70977,Harvest Elk Harbour, Ditchley,22,82427,3324855111,2013-09-28,4,OPC85307894
2127,Pet11332,Peters,Abigail,11101, Heather Robin Mews, Deardorffs Mill,5,36931,565996021,2005-01-05,2,OPC78131565
2128,Ell87191,Ellis,Zachary,19139,Clear Heath, Crystal Lake,12,69137,8118754792,2003-11-12,2,OPC84143322
2129,Tom53130,Tompsen,Summer,573, Lost Sky Dell, Tiptop,26,86854,3803794386,2014-01-19,7,OPC82950903
2130,Con52513,Connery,Reginald,4307,Foggy View, Winkelman,4,12569,4857592607,2002-04-09,6,OPC81428551
2131,Del69032,Delacruz,Cooper,71486,Fulton, New Stuyarok,6,62067,6708832508,2015-10-04,5,OPC81257545
2132,Man87684,Manning,Eric,80733, Little Gate Plaza, Ditchley,24,95079,4527569127,2013-12-22,7,OPC85266962
2133,Rid57096,Ridgley,Piper,15971, Tawny Lane, Arispe,6,43470,45831893,2010-09-19,6,OPC86000099
2134,Sla5814,Slain,Carl,56377,East Garrison, New Stuyarok,10,73806,8544539142,2016-06-20,2,OPC78592348
2135,Pre60589,Presley,Tristan,73408,Umber Forest, New York,9,45611,1954766188,2016-05-01,5,OPC81873590
2136,Smi69133,Smith-Warren,Samuel,61146,Round Nook, Howe,8,78603,2948318577,2010-01-02,4,OPC81811363
2137,Mau67406,Maurer,Aaron,92118,Adams, Klagetoh,17,54679,6874423515,2002-11-09,5,OPC82517487
2138,Gor56013,Gorman,Richard,22203,Little River Square, Youngstown,2,8630,9906550211,2015-06-25,4,OPC79324786
2139,She52830,Sherman,Timothy,66510,Cozy Prairie Hill, North Star,23,86482,5622329726,2008-01-10,2,OPC84212769
2140,Bro44168,Brooks,Richard,59765, Harvest Court, New York,29,45671,3524464640,2010-08-30,1,OPC78975032
2141,Bro77695,Brooks,Summer,29242,Stan Sleuter, Fomer,19,54940,8105755047,2001-09-23,4,OPC84407421
2142,Jim45594,Jiminez,Jasmine,37925,Sleepy Fox Jetty, Wolfs Mill,27,3638,1489344857,2006-09-03,5,OPC86261732
2143,Arc98415,Archibald,Kenadi,27292,Merry Key, Mcarthur Estates,8,89322,3429306538,2013-05-24,6,OPC79753913
2144,Mon26344,Monk,Miguel,30220,Fallen Berry Moor, North Star,12,91116,8289686947,2009-12-03,1,OPC86918038
2145,Ram40293,Ramirez,Cooper,85906,Main, Arispe,21,21223,3941348802,2018-06-24,4,OPC83066472
2146,Jor8507,Jordan,Mike,32739,East Garrison, Mcarthur Estates,3,93490,5135212363,2010-08-29,6,OPC79535618
2147,Boo86510,Booker,Kenadi,92341,Harvest Elk Harbour, Union Beach,23,56496,9162258131,2018-03-11,4,OPC87274558
2148,San64341,Sanchez,Thomas,42678,Round Nook, Ten Mile,21,95906,9572977800,2018-05-01,4,OPC83717938
2149,Rio8225,Riochardson,Samuel,46864, Harvest Court, Fomer,7,95983,2541319898,2005-09-30,5,OPC82095473
2150,Arc88033,Archibald,Kenadi,45325,Old Pond Lookout, Siddon,7,5540,9609315056,2019-11-09,3,OPC81014359
2151,Har65665,Harper,Lee,13440,Clear Heath, Montello,9,18207,569067826,2003-10-10,5,OPC80667962
2152,Del25519,Deleon,Summer,87909,Fulton, Deardorffs Mill,24,51700,4409654800,2010-02-15,5,OPC85507059
2153,Ban46967,Bangeson,Kristoff,19405, Crystal Spring Corners, Oak Knoll,7,82581,3337060978,2011-07-21,2,OPC82202458
2154,Ban61892,Bangeson,Kristoff,95651,Beckley, Kwikpak,1,44011,3236791686,2016-02-29,3,OPC79040202
2155,Tho59983,Thomason,Timothy,76451, Sunny Lookout, Winkelman,10,67946,2439645167,2018-03-01,4,OPC83923869
2156,Man28397,Manning,Miguel,6649, Stony Wharf, Clintondale,8,59973,9539692401,2017-11-11,3,OPC78594666
2157,Tom51067,Tompsen,Adam,39,Cozy Prairie Hill, North Brewster,28,78410,7147728708,2005-07-09,2,OPC83452953
2158,Ell95297,Ellis,Tristan,89654,Old Pond Lookout, Hitt,1,87528,6540065490,2012-11-07,2,OPC80091763
2159,Rid60804,Ridgley,Mindy,54549,Noble Carrefour, Norton Shores,10,92101,3731966573,2012-10-26,6,OPC80244786
2160,Coo75953,Cooper,Corey,55897,Grant, Hallockville,9,18297,8475094070,2012-07-23,7,OPC86603159
2161,Daw83567,Dawson,George,97956,Cozy Prairie Hill, Fomer,12,55622,3486711665,2017-11-13,6,OPC79562999
2162,Wil33031,Williamson,Corey,21718,Amber Dale Diversion, Bayless,20,94966,6557042165,2001-10-28,6,OPC84999400
2163,Fre20030,French,Farris,35030, Broad Close, Oak Knoll,18,26959,7492098688,2013-05-31,7,OPC83484742
2164,Pre67294,Presley,Alister,97523,Crystal Cove, Meadowbrook Valley,8,22662,8891453655,2013-08-10,3,OPC81918049
2165,Rob65830,Robinson,Valerie,8561, Old Cloud Orchard, Walnut Hill,23,25942,6682326371,2016-05-21,7,OPC87566501
2166,Rid17633,Ridgley,Kristoff,51243, Dewy Campus, Union Beach,4,2469,4355617298,2006-09-27,7,OPC78593022
2167,Sla94706,Slain,Miguel,69441, Rocky Creek Meadow, Comite,2,89713,6010629413,2012-12-22,5,OPC85590727
2168,Pre55456,Presley,Samuel,17602, Indian Anchor Link, Cowan,5,52315,2894595384,2012-03-20,5,OPC79256635
2169,Del74323,Delacruz,Mike,73025,East Garrison, Kidville,6,59587,8241773055,2017-09-28,7,OPC85572366
2170,App92721,Applewood,Zachary,61695,Clear Heath, Bayless,4,63463,6615771909,2013-10-08,6,OPC87845087
2171,Con4801,Conley,Reginald,53813, Red Place, Holiday Park,3,12759,792938903,2006-07-24,3,OPC81789192
2172,Jor38345,Jordan,Abigail,93674,Gentle Log Grove, Clintondale,25,4659,4482134430,2014-07-30,5,OPC78620593
2173,Fre23102,French,Cooper,47728, Tawny Lane, Richmond,24,34654,9146357534,2012-02-28,4,OPC87015132
2174,Smi93490,Smith,Reginald,75685,Early, Ditchley,1,53535,5641718517,2009-04-21,4,OPC85363747
2175,Ste22405,Stevens,Brian,22608, Blue Stead, Comite,24,21004,1026250695,2006-11-22,6,OPC84338360
2176,She47029,Shelton,Brian,21059, Lost Sky Dell, Arispe,8,52719,5988995219,2012-12-21,4,OPC81065226
2177,Har38388,Harper,Jack,69193,Columbus, Holiday Park,12,30427,7991755235,2019-05-04,4,OPC83758177
2178,Jac6610,Jackson,Eric,60501,Tawny Vista, Winkelman,7,9289,2301798559,2008-04-10,6,OPC81446858
2179,Har26741,Harper,Zachary,91712,Bright Forest End, Meadowbrook Valley,1,90698,6106187449,2003-01-29,4,OPC86865294
2180,Jon58016,Jones,Lee,48833,Quaking Embers Quay, Bayless,24,7838,2409239283,2004-01-11,3,OPC78875933
2181,Rob99687,Roberts,Zachary,1406, Grand Pony Park, Montello,3,43401,1937407848,2019-06-09,6,OPC83500398
2182,Moo75629,Moore,Mads,21836,Silver Lake Crossing, Siddon,28,964,5970889580,2006-10-16,3,OPC78563304
2183,Wil7591,Willis,Robert,40232,Quiet Circuit, Hitt,4,71194,8250352448,2005-05-01,5,OPC80884326
2184,Rio60589,Riochardson,Margo,89109, Blue Stead, Union Hill,12,83696,1912440267,2007-02-10,1,OPC79205110
2185,Smi56200,Smith,Moritz,47887, Cozy Pines, Ten Mile,8,36777,3927337998,2011-05-30,4,OPC81440760
2186,Ban78202,Bangeson,Valerie,49323,Cotton Pine Stead, Ten Mile,2,87156,5019266977,2011-10-31,7,OPC80101273
2187,Goo12085,Goode,Margo,53018, Misty Lagoon Bay, Ditchley,29,95930,3235712125,2017-12-31,4,OPC87966652
2188,Mau88673,Maurer,Blain,82559, Pleasant Beach, Hitt,10,54145,5302671940,2005-08-23,4,OPC78835899
2189,Sla94878,Slain,Manuel,6832, Dusty Fox Road, Fomer,10,54982,6999164861,2011-08-14,3,OPC78252010
2190,Gar17445,Garcia,Piper,59479,Velvet Blossom Mall , Fulmor,5,90823,447116264,2008-04-07,6,OPC79312685
2191,Ban46456,Bangeson,Harper,26704,Pleasant Loop, Klagetoh,6,85072,1993894352,2010-08-05,6,OPC79271917
2192,Rob44551,Robinson,Nadine,98824, Old Cloud Orchard, Hallockville,12,54607,6043539230,2015-03-05,5,OPC86379781
2193,Smi54779,Smith,Cooper,49810,Rustic Grove Orchard, Vega Park,14,87275,8742784751,2004-09-30,2,OPC78693021
2194,Moo61600,Moore,Joshua,84080,Carbon Hill-Buchtel, Wolfs Mill,28,5587,4523182148,2001-09-12,4,OPC81668931
2195,Del96075,Delacruz,Joshua,18978, Heather Robin Mews, Howe,21,36008,919927096,2004-12-04,5,OPC85489934
2196,Ram16558,Ramirez,Samuel,44212,Lazy Green, Kidville,29,45000,3168602938,2005-05-26,7,OPC85291349
2197,Con74771,Connery,Kristoff,70785,Dewy Beacon By-pass, North Brewster,26,89115,2744352402,2012-08-01,7,OPC79142853
2199,Ric32761,Rice,Piper,94618, Shady Row, Bayless,23,32936,4744731322,2007-01-13,7,OPC86559047
2200,Rid42517,Ridgley,Brandt,77270,Broad Hills Abbey, Clintondale,1,4265,4953826665,2006-03-01,2,OPC87035015
2201,Har24807,Harper,Kristoff,30143,Rimer, Richmond,15,19336,1406112505,2016-01-28,3,OPC80868966
2202,Jon98583,Jones,Brandt,87110,Dusty Nectar Downs, Holiday Park,24,61891,854202556,2005-01-25,7,OPC79827184
2203,Ste55492,Stevens,Chris,68588,Beckley, North Star,11,46695,4723031720,2011-09-28,7,OPC81368193
2204,Moo11462,Moore,Brandt,63918,Misty Brook Farms, North Brewster,29,6504,8161460873,2006-11-10,1,OPC83535634
2205,Jac35166,Jackson,Reginald,7619,Washington, Holiday Park,14,11105,9847236392,2013-07-06,3,OPC85753904
2206,Ric35656,Rice,Reginald,85193,Wishing Manor, Laffertys Trailer Court,28,82088,3403129222,2015-05-09,5,OPC80738449
2207,Pet44233,Peters,Alister,28905, Old Cloud Orchard, Hallockville,24,40517,9374020899,2003-09-20,5,OPC82709522
2208,Pre80221,Presten,Cooper,4975,Hazy Road, Crystal Lake,25,78605,5202494639,2014-07-21,7,OPC83690078
2209,Wil97313,Willis,Leah,40705,Little River Square, Arispe,12,33226,1161693107,2019-04-06,7,OPC85711931
2210,Man26815,Manchester,Albert,323,Adams, Holiday Park,12,49735,1112996285,2007-01-07,2,OPC86111414
2211,She20426,Shelton,Manuel,78121,Umber Forest, Bissell,29,76826,1589756524,2010-11-02,6,OPC84381186
2212,Coo67379,Cooper,Farris,70215,Seaman, Oak Knoll,11,16297,9646757674,2013-04-21,4,OPC81742787
2213,Ban39200,Bangeson,Harper,1708,Main, Howe,8,32403,6246725788,2001-05-24,7,OPC78248747
2214,Rio85692,Riochardson,Richard,3753, Fallen Prairie Corner, Walnut Hill,13,69603,5073088173,2006-03-02,7,OPC84728759
2215,Smi58996,Smith,Mads,37816, Misty Lagoon Bay, New York,13,18878,1260005935,2007-07-07,6,OPC83055277
2216,Bro72815,Brooks,Harper,90160, Sunny Lookout, Walnut Hill,28,41614,3305519975,2018-07-13,6,OPC79299784
2217,Jim96605,Jiminez,Brice,11672,Stadium, Oak Knoll,3,74948,4024852801,2003-08-11,6,OPC82078961
2218,Say69133,Saylor,Alister,7265,Seaman, Fulmor,9,26837,7388088599,2006-11-18,7,OPC84185362
2219,Dew41734,Dewey,Thomas,66626,Seaman, Norton Shores,25,11520,2801770064,2001-03-04,1,OPC82489927
2220,Rio47871,Riochardson,Jonathon,77103, Dewy Campus, La Junta,1,30052,8183079969,2011-05-12,6,OPC85768188
2221,Rid64622,Ridgley,Maggs,87597,Gentle Log Grove, Youngstown,25,91275,1720133418,2011-07-12,3,OPC85849010
2222,She6762,Sherman,Brian,69541, Quaking Timber Swale, Fulmor,1,29422,4748126802,2013-04-25,4,OPC83285321
2223,Bro78511,Brooks,Leah,37802,Round Nook, Bradburys,18,94909,1228873053,2011-12-09,6,OPC87199500
2224,Rob20256,Roberts,Mike,69864,Columbus, Jessie,13,74788,8063666242,2001-02-13,4,OPC79188982
2225,Sei23946,Seiler,Thomas,47882,Ash, East Village,5,77264,2612055788,2006-06-07,3,OPC83655656
2226,Smi18764,Smith,Valerie,50312,Green Row, Kidville,26,57256,8627264086,2019-07-14,7,OPC84611076
2227,Row37116,Rowley,Abigail,72711,Honey Creek Autoroute, North Star,9,91339,3707659669,2009-04-18,3,OPC84781250
2228,San74264,Sanchez,Harper,92806,Strom, Montello,10,5242,5036698424,2016-06-16,2,OPC85437700
2229,Say34244,Saylor,Noel,50884, Rocky Creek Meadow, Oak Knoll,15,99712,519236893,2004-11-24,6,OPC85946172
2230,Joh64252,Johnasen,Piper,89933, Clear Beacon Hollow, Jessie,12,92927,3927729716,2013-04-14,6,OPC84823554
2231,Fre36998,French,Manuel,47602,Jagged Branch Mews, New Stuyarok,18,17513,6499594656,2004-01-25,6,OPC83865360
2232,Sla57845,Slain,Mads,6629,Bean Creek, Montello,13,73799,3163641231,2017-06-26,4,OPC85290471
2233,Goo57057,Goode,Summer,48823, Stony Wharf, Kidville,1,6750,6925610022,2004-02-29,5,OPC87686210
2234,Con65995,Connery,Adam,51832,Stadium, Walnut Hill,23,30050,452146870,2016-09-03,3,OPC78281627
2235,Bro90041,Brooks,Zachary,41556, Iron Bluff Rise, Hallockville,19,87118,1946134490,2007-01-01,6,OPC78899122
2236,Gon686,Gonzales,Chris,58147,Maple, Bissell,5,81167,8179252425,2017-10-16,6,OPC87111954
2237,Joh92582,Johnasen,Sarah,44457, Burning Bank, Youngstown,22,82900,1129474886,2018-09-25,2,OPC85441853
2238,Ell31479,Ellis,Carl,59528,Columbus, Fulmor,15,35261,4250942992,2007-08-10,2,OPC80238268
2239,She76893,Shelton,Eric,40453,Lost Path, Union Beach,6,20959,3438191852,2006-09-28,2,OPC84642297
2240,Dic74948,Dickerson,Blain,38151, Easy Crescent, Bayless,13,98111,6606766689,2019-06-07,7,OPC86169334
2241,Jam71966,Jamieson,Noel,81291,Quaking Embers Quay, Cowan,10,82205,7971817866,2012-11-24,2,OPC85706253
2242,Smi80959,Smith-Warren,Brice,1125,Little River Square, Norton Shores,18,38549,9301266446,2016-05-03,2,OPC80634823
2243,App42726,Applewood,Taylor,62999,Blue Terrace, Casa De Piedra,15,83746,2901960975,2003-03-28,3,OPC85943014
2244,Daw77112,Dawson,Reginald,41130,Ash, Bayless,29,94663,3362192403,2017-03-07,4,OPC87595665
2245,Man34417,Manning,George,20275, Cinder Woods, Union Hill,20,68752,9360409423,2017-05-24,7,OPC81777827
2246,Gon65448,Gonzales,Taylor,54657, Little Gate Plaza, New Stuyarok,24,39599,355553261,2002-07-07,5,OPC80609950
2247,Pre53768,Presten,Eric,87171,Merry Key, Wolfs Mill,3,43454,7569102863,2012-11-27,1,OPC80841600
2248,Har43892,Harper,Harper,79682,Grand Crest, Bayless,26,71756,7853489257,2012-08-18,1,OPC78631102
2249,Pet24062,Peters,Maggs,17496, Jagged Horse Extension, North Brewster,28,50194,75984822,2007-05-30,4,OPC80541496
2250,Jon89064,Jones,Leah,85063,Lazy Green, Youngstown,14,40662,8403331666,2002-05-05,5,OPC86783705
2251,Daw97070,Dawson,Eric,2352,Foggy View, Ditchley,8,27272,9836773366,2016-09-02,1,OPC83729623
2252,Moo22800,Moore,Joshua,81500,Lost Path, Walnut Hill,27,26864,4589548896,2006-10-12,7,OPC81307574
2253,Mau25137,Maurer,Thomas,37607,Silver Lake Crossing, Klagetoh,25,50810,3842284208,2008-04-12,3,OPC82298635
2254,Moo36651,Moore,Mads,83113,Merry Key, Howe,1,719,2434762933,2010-12-16,4,OPC84468736
2255,Smi67589,Smith,George,16589, Foggy Hill, Walnut Hill,25,87930,7612893863,2006-01-28,2,OPC86745280
2256,Har74644,Harper,Taylor,52392,Amber Dale Diversion, New Stuyarok,22,26122,946455123,2014-04-24,3,OPC80588122
2257,Moo82033,Moore,Taylor,2297,Quaking Embers Quay, Brownsburg,18,95851,7742904787,2001-09-04,5,OPC81423068
2258,Tho91675,Thomason,Harper,94415,Stadium, North Star,11,95910,5395710109,2018-01-29,3,OPC79779737
2259,Fre99767,French,Erin,31903, Crystal Spring Corners, Sandusky Mobile Home Villa,2,71530,9191704856,2008-08-12,1,OPC81042763
2260,Del72830,Delapena,Eric,58355, Cinder Woods, Bradburys,2,51751,7104157462,2014-02-20,5,OPC86034798
2261,Rey62027,Reynolds,Mindy,58403, Rocky Creek Meadow, Kwikpak,20,85168,9462838918,2007-07-04,7,OPC87083836
2262,Aar61957,Aaronson,Reginald,80705, Harvest Court, Ditchley,24,94681,8978030181,2016-09-16,2,OPC82520437
2263,She54977,Sherman,Aaron,17511, Jagged Horse Extension, Union Beach,13,40577,513613085,2002-04-29,4,OPC79416991
2264,She50075,Shelton,Eric,54092, Grand Pony Park, Union Hill,6,86024,5502097255,2004-07-11,6,OPC80297982
2265,Smi16101,Smith,Chris,92015, Dusty Fox Road, Green Acres,4,96148,7855971518,2002-02-08,5,OPC86970831
2266,Gon93094,Gonzales,Harper,36385,Pine Grove, Meadowbrook Valley,5,57069,2902818673,2018-01-07,7,OPC80367120
2267,Coo2266,Cooper,Brian,43147,Foggy View, Bayless,25,49973,4084747459,2014-06-16,4,OPC80037254
2268,She88891,Sherman,Margo,16309,Emerald Quail Passage, Ditchley,16,95691,6785992591,2018-11-01,5,OPC82566095
2269,Daw47701,Dawson,Brian,73674, Pleasant Beach, Youngstown,26,5667,5447832533,2019-08-14,5,OPC82193544
2270,Jac44618,Jackson,Mindy,71248, Sleepy Mall , Casa De Piedra,21,28324,6070441313,2002-02-26,3,OPC79662807
2271,Del15982,Delapena,Carl,23133, Gentle Quail Quay, Klagetoh,2,28029,6302847389,2012-02-12,1,OPC79941033
2272,Smi99413,Smith,Blain,97752, Sleepy Mall , Union Hill,22,64205,8504601750,2006-03-13,3,OPC84089747
2273,Bro15299,Brooks,George,18092,Columbus, New York,9,98450,7562683370,2014-05-08,5,OPC84008835
2274,Rio51875,Riochardson,Mindy,81230, Merry Forest Crossing, Mcarthur Estates,20,56976,1795682368,2016-08-01,6,OPC86791783
2275,Mac86075,MacBain,Miguel,30954, Quiet Brook Cape, Norton Shores,22,58319,9959845271,2003-01-25,2,OPC81316163
2276,Bar86269,Barrister,Reginald,18761,Main, Langley,29,76149,7623521108,2015-09-10,7,OPC80031728
2277,Say31966,Saylor,Jack,71209,Umber Forest, Klagetoh,8,36233,7574795940,2012-08-23,2,OPC87390068
2278,Rob7224,Robinson,Sarah,98825,Harvest Elk Harbour, Fomer,24,10176,1543477079,2019-01-27,7,OPC85106565
2279,Pre29915,Presten,Thomas,4589,Hidden Isle, Brownsburg,17,32087,5570510491,2008-07-18,4,OPC83465226
2280,Con74905,Connery,Mike,83532,College, Clintondale,27,93224,8819596530,2010-07-20,3,OPC83258262
2281,Smi1077,Smith,George,91002,Iron Pony Pathway, Cowan,4,24992,6103124857,2010-03-05,4,OPC78702497
2282,Del19989,Deleon,Noel,36022,Little River Square, Youngstown,20,95396,592159871,2017-06-04,4,OPC87496170
2283,Tan94186,Tankersly,Joshua,27541,Bean Creek, Montello,25,76506,95964736,2005-05-06,4,OPC86366763
2284,Con80190,Connery,Corey,86213,Fallen Berry Moor, Sandusky Mobile Home Villa,2,55805,1534861663,2001-05-07,6,OPC81873339
